Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2021-05-25,Emkine2,A3,"""Lääkärin pitää ensin tehdä potilastyötä, jotta osaa arvioida, mitä voi tehdä etänä ja mitä pitää tehdä fyysisellä vastaanotolla"" #etävastaanotto  https://t.co/qMr00grQ3v #uutisvahti",lääkär ensin tehdä potilastyö osata arvioida tehdä etä tehdä fyysise vastaanotolla etävastaanotto _ url _ uutisvahtaa,"""a doctor must first do patient work in order to be able to assess what can be done remotely and what needs to be done at a physical reception"" #etävastaanotto https://t.co/qmr00grq3v #uutisvahti",0.0,neutraali
2021-05-21,MinnaPihlava,A3,"Voi surkeus. Loppuu digipalvelujen käyttö lyhyeen, jos tulos on tämä. #etävastaanotto",surkeus loppuu digipalvelu käyttö lyhyeen tulos etävastaanotto,"oh, the misery. the use of digital services will end shortly if this is the result. #remote reception",-0.5719,negatiivinen
2021-05-07,PasiVirtala,A3,@tanjakait @Triangelina Kiitos ja ensin selvitän siskon hautajaiset ja sitten on kahden tunnin etävastaanotto psykologin kanssa ja nyt tyyntä myrskyn edellä eli tasaista harmaata mutta ei anneta sen sinua häiritä 😄,@tanjakait @triangelina kiitos ensin selvittää sisko hautajaiset sitten tunti etävastaanotto psykoloki nyt tyyn myrsky tasainen harmaata antaa häiritä _ emoji _,"@tangait @triangelina thank you and first i'll sort out my sister's funeral and then there's a two-hour remote reception with a psychologist and now it's the calm before the storm, i.e. steady gray but don't let it bother you 😄",0.4946,positiivinen
2021-05-04,LHyssala,A3,"@ErnolaJari Näin se ikävä kyllä on pitkälti. Aikaa on ollut, mutta esim etävastaanotto tai puhelinpalvelu ei oikein toimi. Lääkärin saaminen kotiin vanhukselle on mahdotonta, sanon kokemuksesta.",@ernolajari näin ikävä kyllä pitkälti aika olla esim etävastaanotto puhelinpalvelu oikein toimia lääkär saaminen koti vanhukselle mahdoton sanoa kokemus,"@ernolajari unfortunately, that's pretty much how it is. there has been time, but e.g. remote reception or telephone service does not really work. getting a doctor at home for an elderly person is impossible, i say from experience.",0.1027,neutraali
2021-04-29,PaiviNerg,A3,Upea #digivastaanottokehitys  #sote #etävastaanotto,upea digivastaanottokehitys sote etävastaanotto,great #digivastaanottokehishtis #sote #remotereception,0.6249,positiivinen
2021-04-26,alasaarela,A3,@MikkoMmakirin Ehdottomasti. Etävastaanotto on avaus koko ketjun digitalisoimiseksi ja suora polku tekoälyavusteisen terveydenhuollon eturintamaan.,@mikkommakirin ehdottomasti etävastaanotto avaus koko ketju digitalisoimiseksi suora polku tekoälyavusteinen terveydenhuolto eturintama,@mikkommakirin absolutely. remote reception is an opening for digitizing the entire chain and a direct path to the forefront of artificial intelligence-assisted healthcare.,0.0,neutraali
2021-04-22,KrokforsYlva,A3,"Kuopuksellani on erityslääkärikontakteja @HUS_fi Lasten- ja nuorten sairaalassa. Ensi viikon kaksi rutiinivastaanottoa, ilman tarvetta fyysiseen tutkimukseen ovat iloksemme Teamsin välityksellä. Toivottavasti näitä tulee lisää myös korona-ajan jälkeen.
#etävastaanotto #Lapset",kuopuksellani erityslääkärikontakti @hus_fi lasten- nuori sairaala ensi viikko rutiinivastaanotto tarve fyysiseen tutkimus iloksemme teams välitys toivottavasti tulla lisää myös korona-ajan etävastaanotto lapsi,"kuopusani has specialist doctor contacts at @hus_fi children's and youth hospital. next week's two routine appointments, without the need for a physical examination, are for our pleasure via teams. i hope there will be more of these even after the corona period.
#remote reception #children",0.765,positiivinen
2021-04-15,mattiwaananen,A3,"Mukava auttaa, neuvoa ja opastaa potilaita Etävastaanotolla ❤️.

Etävastaanotto30min toimii! 👍

Tulevaisuudessa yhä useampi hoitokäynti voidaan tehdä joko osittain tai kokonaan etänä. Helposti lääkäriin!  #etävastaanotto #puhelu #teamsvideoyhteys #digilääkäri #SecondOpinion",mukava auttaa neuvo opastaa potilaita etävastaanotolla _ emoji_️. etävastaanotto30min toimia emoji _ tulevaisuudessa yhä usea hoitokäynti tehdä osittain kokonaan etä helposti lääkäriin etävastaanotto puhelu teamsvideoyhteys digilääkäri secondopinio,"nice to help, advise and guide patients with remote reception ❤️.

remote reception for 30 minutes works! 👍

in the future, more and more treatment visits can be done either partially or completely remotely. easy to see a doctor! #remotereception #phone #teamsvideoyhtnes #digitallääkärik #secondopinion",0.8505,positiivinen
2020-05-20,KinSus,A3,"Jotain hyvää tästä #koronafi ajasta opitaan ja jää meille pysyvästi käyttöön. #kainuu ssa välimatkat ovat pitkiä, etävastaanotto tuo säästöä ainakin ajassa ja matkakuluissa #tasavertaisuus
@Kainuunsote #digitaidot  #mielenterveyspalvelut  #päihdepalvelut 
https://t.co/gRLTXIeJQc",hyvä koronafi aika opitaan jäädä pysyvästi käyttö kainuu ssa välimatkka pitkä etävastaanotto tuoda säästö ainakin aika matkakulu tasavertaisuus @kainuunsote digitaito mielenterveyspalvelu päihdepalvelu _ url _,"something good will be learned from this #koronafi time and will remain for us permanently. distances are long in #kainuu, remote reception saves at least time and travel expenses #tasavertaisuus
@kainuunsote #digitaidot #mental health services #addiction services
https://t.co/grltxiejqc",0.4404,positiivinen
2020-12-08,mattiwaananen,A3,Tulevaisuudessa yhä useampi hoitokäynti voidaan tehdä joko osittain tai kokonaan etänä #etävastaanotto #puhelu #teamsvideoyhteys #digilääkäri,tulevaisuudessa yhä usea hoitokäynti tehdä osittain kokonaan etänä etävastaanotto puhelu teamsvideoyhteys digilääkäri,"in the future, more and more treatment visits can be done either partially or completely remotely #etävastaanotto #puhelu #teamsvideoyhtse #digilääkäri",0.0,neutraali
2020-11-20,Emkine2,A3,"""Ennen videovastaanotoilla kävivät vain nuoret edelläkävijät, nyt niitä käyttävät kaikki"" #etävastaanotto #työterveys #palvelumuotoilu https://t.co/nLtjAwUzVo #uutisvahti",videovastaanota käydä vain nuori edelläkävijä nyt käyttää etävastaanotto työterveys palvelumuotoilu _ url _ uutisvahtaa,"""before, only young pioneers went to video receptions, now everyone uses them"" #etävastaanotto #työterveys #palvelumuotilu https://t.co/nltjawuzvo #uutisvahti",0.0,neutraali
2020-08-14,MehilainenOy,A3,"@joneheikkila Hei myös täällä Twitterissä! Asiakkaiden kannalta merkittävimmät muutokset tulevat olemaan nopeampi hoitoon pääsy lääkärin ja hammaslääkärin vastaanotolle, laajemmat sote-keskusten aukioloajat ja ympäri vuorokauden palveleva etävastaanotto Digiklinikka. T: Anna-Mari sometiimistä",@joneheikkila myös täällä twitter asiakkaiden kanta merkittävimmä muutos tulla nopea hoito pääsy lääkäri hammaslääkäri vastaanotto laajemma sote-keskusten aukioloaja vuorokausi palveleva etävastaanotto digiklinikka t anna-mari sometiimistä,"@joneheikkila hello here on twitter too! for customers, the most significant changes will be faster access to treatment at doctor's and dentist's offices, wider opening hours of social security centers and the 24/7 remote reception digiklinikka. t: anna-mari from some team",0.5838,positiivinen
2020-08-13,VKykyri,A3,"@ahokasjaj @salosenminna @PiaHytonen @larivaara @SAaltoMatturi @mentalblog Resurssivajeen ohella keskeinen ongelma on palveluiden epätasainen saatavuus maan eri osissa. #etävastaanotto voisi olla osavastaus, mutta ei toteudu itsestään. Monen mt-työntekijän ainoa etätyöväline on koronakeväänä ollut puhelin.",@ahokasjaj @salosenminna @piahytonen @larivaara @saaltomatturi @mentalblog resurssivajeen keskeinen ongelma palveluis epätasainen saatavuus maa eri osa etävastaanotto osavastaus toteutua itsestään mttyöntekijä etätyöväline koronakeväänä puhelin,"@ahokasjaj @salosenminna @piahytonen @larivaara @saaltomatturi @mentalblog in addition to the lack of resources, a key problem is the uneven availability of services in different parts of the country. #retävastaanotto could be a partial response, but it doesn't happen by itself. the only remote work tool for many mt employees is the phone they had in the corona spring.",-0.3612,neutraali
2020-08-13,AnnetteKainu,A3,"Lähetteen #koronavirustesti saa nopeasti #etävastaanotto, ajan testiin voi varata verkkoajanvarauksesta ja tulos tulee heti sen valmistuttua #OmaTerveys - toimiva prosessi alusta loppuun! #parhaissakäsissä #Terveystalo  https://t.co/4agi7m4Rgd https://t.co/EiyVfSDFRw",lähetteen koronavirustesti saada nopeasti etävastaanotto aika testi varata verkkoajanvaraukse tulos tulla heti valmistuttua omaterveys toimia prosessi alustaa loppu parhaissakäsissä terveystalo _ url _ _ url _,"the transmission #coronavirus test can be quickly #remotely received, you can book an appointment for the test via online appointment booking and the result will come as soon as it is completed #omaterveys - a working process from start to finish! #parhaissakässä #terveystalo https://t.co/4agi7m4rgd https://t.co/eiyvfsdfrw",0.0,neutraali
2020-07-30,MuusaK,A3,@Kupilainen @hjallisharkimo Lääkärin etävastaanotto on toistaseks toiminu varsin hyvin mutta ei tietysti kaikissa tapauksissa toimi,@kupilainen @hjallisharkimo lääkär etävastaanotto toistaseksi varsin hyvin tietysti tapaus toimia,"@kupilainen @hjallisharkimo the doctor's remote reception has worked quite well for the second time, but of course it doesn't work in all cases",0.177,neutraali
2020-07-23,mrs_galanis,A3,"Etävastaanotto=tee-se-itse: ”varatkaa ohut poranterä valmiiksi steriloituna lähellenne,sekä iso peili,ja katsokaa videolta ohjeet. Älkää käyttäkö suuria kierroksia porassa.Paikkaukseen voitte käyttää itsekuivuvaa muovailumassaa tai purukumia. Terveisin Hammaslääkärisi”",etävastaanotto = tee-se-itse varatka ohut poranterä valmis steriloituna lähellenne iso peili katsoa videolta ohje käyttäköä suuri kierros porassa paikkaukseen käyttää itsekuivuva muovailumassa purukumi terveisi hammaslääkärisi,"remote reception = do-it-yourself: ""keep a thin drill bit, pre-sterilized, near you, as well as a large mirror, and watch the video for instructions. do not use high revolutions in the drill. you can use self-drying modeling compound or chewing gum for patching. best regards, your dentist""",0.743,positiivinen
2020-07-01,AnnetteKainu,A3,"Koska #koronaepidemia 1.aalto on Suomessa ohi, on erityisen tärkeää havaita uudet tautitapaukset. #Terveystalo #työterveyshuolto mahdollistaa #oireseuranta ja tarvittaessa #testaus ja jäljitys. #etävastaanotto #OmaTerveys pääset #7sekunnissalääkäriin  https://t.co/iBv3AA1uww",koronaepidem suomi ohi erityinen tärkeä havaita uusi tautitapaus terveystalo työterveyshuolto mahdollistaa oireseuranta tarvita testaus jäljitys etävastaanotto omaterveys päänen 7sekunnissalääkäriin _ url _,"since the 1st wave of the #coronaepidemic is over in finland, it is especially important to detect new cases of the disease. #terveystalo #työterveyshuolto enables #symptom monitoring and, if necessary, #testing and tracking. #etävastaanotto #omaterveys you can get to a #7second doctor https://t.co/ibv3aa1uww",0.2716,neutraali
2020-06-30,AleksiReito,A3,@sipolanjohanna @OLainiala @Romakka Kaiken pohjana minulla on huoli siitä onko tekoälyn ja muiden ratkaisujen laatijoilla käsitystä mitä ensilinjassa tapahtuu? Eli mihin näitä sovelluksia ajetaan. Perusterveen työikäisen etävastaanotto on aivan eri maailma kuin päivystykseen ajautuneen sekavan vanhuksen hoito.,@sipolanjohanna @olainiala @romakka pohja huoli tekoäly ratkaisu laatijoilla käsitys ensilinjta tapahtua sovellus ajaa perusterveen työikäisen etävastaanotto aivan eri maailma ajautune sekaa vanhus hoito,"@sipolanjohanna @olainiala @romakka at the bottom of everything, i'm worried about whether the developers of artificial intelligence and other solutions have an idea of ​​what's happening on the front line? that is, where these applications are run. the remote reception of a fundamentally healthy working-age person is a completely different world than the treatment of a confused elderly person who has drifted into the emergency room.",0.1027,neutraali
2020-06-26,maria_heikkinen,A3,"Vantaan suunterveydenhuolto näyttää hienosti esimerkkiä kohti uusia digitaalisia ratkaisuja.
#suunterveys
#etävastaanotto",vantaa suunterveydenhuolto näyttää hienosti esimerkki uusi digitaalinen ratkaisu suunterveys etävastaanotto,"vantaa's oral health care sets a great example towards new digital solutions.
#oralhealth
#remote reception",0.8402,positiivinen
2020-06-23,tepponieminen,A3,"@JJuvakka @KariTikkinen @Eksote Etävastaanotto säästää asiakkaan matkustusaikaa ja mahdollistaa ehkä resurssien joustavamman ristiinkäytön. Mutta saadaanko sillä muuten lisää vastaanottoaikoja? 1 lääkäri-1 potilas-15 minuuttia se on edelleenkin. Voipi myös olla, että vastaanoton helppous lisää kysyntää.",@jjuvakka @karitikkinen @eksote etävastaanotto säästää asiakkaan matkustusaika mahdollistaa ehkä resurssien joustavamman ristiinkäytö saada muuten lisää vastaanottoaika lääkäri-1 minuutti edelleen voipi myös vastaanotto helppous lisätä kysyntä,@jjuvakka @karitikkinen @eksote remote reception saves the customer's travel time and perhaps enables a more flexible cross-use of resources. but does it otherwise lead to more reception times? 1 doctor-1 patient-15 minutes it still is. it could also be that the ease of reception increases demand.,0.476,positiivinen
2020-06-23,JJuvakka,A3,"Eksoten kokemukset osoittavat, että #etävastaanotto toimii, asiakkailta saatu hyvää palautetta. Vaikea ajatella, miksi toimintatavasta ei olisi tullut pysyvä, on sitten koronaa tai ei. #sote #digitalisaatio #asiakaslähtöisyys @Eksote  
https://t.co/z6pkMpX4xo",ekso kokemus osoittaa etävastaanotto toimia asiakkai saada hyvä palaute vaikea ajatella miksi toimintatavasta tulla pysyvä sitten korona ei sote digitalisaatio asiakaslähtöisyys @eksote _ url _,"eksote's experiences show that #remote reception works, good feedback received from customers. it's hard to think why the way of doing things wouldn't have become permanent, corona or not. #sote #digitalization #customer orientation @eksote
https://t.co/z6pkmpx4xo",0.3612,neutraali
2020-06-22,Ollihoi,A3,"@APulkkis Sain tekstarin kuukausi sitten, että dähköisessä palvelussa on viesti. Siinä puolestaan oli, että on etävastaanotto. Tosin ei aihetta eikä aikaa, eikä kuka/mikä vastaanoton on varannut. #maisa",@apulkkis saada tekstari kuukausi dähköisessä palvelu viesti puolestaan etävastaanotto tosin ei aihe aika vastaanotto varana maisa,"@apulkkis i got a text message a month ago that there is a message in the emergency service. in turn, it was that there is a remote reception. however, there is no reason or time, and neither who/what has booked the reception. #maisa",-0.5859,negatiivinen
