Date,Username,Tweet
2016-09-06 06:47:18+00:00,Apteekkarit,#Digitalisaatio 'n hyödyt käyttöön -  #Kainuu 'ssa suunnitellaan mm #etälääkäri palvelua #apteekki 'hin  #sote https://t.co/zJ8t1czCrf
2016-08-29 07:23:50+00:00,s_rasi,@KainoKivi Tuollaisen luvun sain.Juuri kotihoitoa voidaan vanhuksille järjestää etänä.Esim etälääkäri.Turhia hoitokäyntejä voi korvata ym
2016-08-27 03:51:38+00:00,EevaNyberg,"Yksityinen etälääkäri kasvaa, vielä matkaa laajaan toimintaan https://t.co/tuICF7qa8e"
2016-08-26 10:51:02+00:00,kustaa_o,Tällä voisi aika hyvin lyhentää 1-12 tunnin jonoaikaa #etälääkäri #DNABusiness #uusityö https://t.co/R5Y6Sj4PeI https://t.co/vj63rP6PEy
2016-08-25 08:57:45+00:00,JarkkoRaitio,Etälääkäri on jo nykypäivää. Entäpä etätilintarkastus? #STkesäpäivät #tilintarkastus
2016-08-23 13:45:31+00:00,HolmalahtiJussi,Ei mikään valtavirran juttu. Etälääkäri palvelee toistaiseksi vain harvoja.  https://t.co/qiKYCfLq0p
2016-08-21 08:09:20+00:00,miljasaksi,Viranomaisten rooli merkittävä  terveydenhuollon digitalisoitumisessa #etälääkäri #digitalous https://t.co/CxugboVzcF
2016-08-21 07:49:12+00:00,tommi_anttila,@hituvati @Taru_Jo tosi monella älykänny ja pian lähes kaikilla. Ei tätä kannata pelätä. Etälääkäri voi vapaittaa normaaliaikoja lääkäriin.
2016-08-21 07:43:23+00:00,tommi_anttila,@Taru_Jo @hituvati Etälääkäri vapaittaa tiukoista aikarajoista. Lääkärissä voi käydä myös työn jälkeen. Tuskin kiertävät iltaisin
2016-08-21 07:21:43+00:00,SPauninsalo,"Helppo ennustaa: etälääkäri'palvelun käyttö räjähtää kasvuun heti, kun palvelun tuottajat saavat sitä tarjolle #sote
https://t.co/sbTFhtBpQF"
2016-08-21 06:53:15+00:00,suomenmaa,Yksityinen etälääkäri palvelee toistaiseksi vain harvoja - https://t.co/dB6lsrUaqU
2016-08-21 05:06:49+00:00,Workgoeshappy,Yksityinen #etälääkäri palvelee toistaiseksi vain harvoja https://t.co/zApb1MdoRz #Terveydenhuolto
2016-08-21 00:01:04+00:00,MTVUutiset,"Yksityinen etälääkäri palvelee toistaiseksi vain harvoja 
https://t.co/b6qDcnEd4o
#MTVUutiset https://t.co/rU7v3CbAmL"
2016-08-19 14:56:08+00:00,talvikk,Terveystoimiala digiloikkii nyt kiivaasti...  #etälääkäri #digiklinikka https://t.co/e2avlvNWEC
2016-08-12 06:37:12+00:00,Apteekkarit,"Terveyskeskuksen kesäsulku lisäksi #etälääkäri palvelun kysyntää #apteekki ssa #sote @terveystalo @DoctagonL @Fimea 
https://t.co/DtpshbLU4W"
2016-08-09 14:12:50+00:00,JukkaVahti,Miksi maailman ehkä teknohulluin maa kipuilee #digitalhealth'in kanssa. #health #terveys #etälääkäri https://t.co/pMkqiIDeXx
2016-07-31 08:52:01+00:00,PiikaFI,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/OVCXcDtSGd

#Lääkäri #Kela #Terveys https://t.co/fnqzZYqrkn"
2016-07-28 08:35:39+00:00,Kotihoitoa,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon | Yle Uutiset | yle.fi https://t.co/FGcd21ompQ
2016-07-28 04:15:09+00:00,PiikaFI,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/BaE4iOLKIY

#Lääkäri #Kela #Terveys https://t.co/DXdyvG1YLg"
2016-06-30 14:04:08+00:00,PiikaFI,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/jrpg5V374s

#Lääkäri #Kela #Terveys https://t.co/E9hbpTbz1G"
2016-06-29 05:23:09+00:00,villeveijola,If pilotoi asiakkailleen maksutonta etälääkäripalvelua ulkomaan matkoilla #MeeDoc #If #etälääkäri https://t.co/8pHbbAv1vz via @mynewsdesk_fi
2016-06-28 05:49:35+00:00,JanneVirolainen,"@IfVakuutus ""Ole huoletta. Me autamme"" -teema=etälääkäri ulkomaille https://t.co/GDweq6zZQP Jatkoa mm. If Neuvolalle https://t.co/glOh4DzWiA"
2016-06-20 15:17:04+00:00,PiikaFI,"Etävastaanotto sopii kroonisiin sairauksiin  https://t.co/VFpFR8jgHr

#Lääkäri #Vastaantto #Terveys #Etälääkäri https://t.co/49EnpAqzX8"
2016-06-18 07:00:51+00:00,Peksukka,Apteekit avuksi etälääkärikokeiluihin #Fimea #etälääkäri #apteekki https://t.co/vKjrEzQGzs
2016-06-17 17:58:11+00:00,AkLappalainen,Huominen on täällä! Erikoislääkäri tulee vaikka mökillesi juhannuksena #etälääkäri #gynekologi https://t.co/GMnVxaeMeb
2016-06-16 08:44:23+00:00,Apteekkarit,"Fimea: Apteekit avuksi #etälääkäri kokeiluihin #apteekki #digitalisaatio #sote @Fimea  
https://t.co/x4dCYE4Eun https://t.co/ASRVAdRvYw"
2016-06-07 12:01:26+00:00,jalopaeus,Jälleen yksi hyvä syy hankkia #taloyhtiö’ihin varmat nopeat #laajakaista’yhteydet. https://t.co/TbhoBO8Io1 #etälääkäri #meedoc #valokuitu
2016-05-29 17:48:59+00:00,NomertaK,"@MarjaanaLKoo Jos potilas tarvitsee #etälääkäri /ä, ei hän tarvitse lääkäriä ollenkaan. #medikalisaatio #digihype #idiotismi #digitalisaatio"
2016-05-26 18:37:00+00:00,antti_koo,"@svuorikoski Kilpailu tuo myös uusia tapoja tuottaa palveluja, terveysbussi, etälääkäri jne. #yleastudio"
2016-05-24 17:23:35+00:00,Workgoeshappy,Lääkäriliitolta uusi etälääketieteen suositus https://t.co/nkmuRptx3d #Etälääkäri #Terveydenhuolto
2016-05-24 11:42:41+00:00,KarinaVikman,"Laatua, turvallisuutta ja yhteentoimivuutta #standardeista, myös #etälääkäri'n palveluihin.
https://t.co/UZWGNG4oWP https://t.co/PGrKPITSlp"
2016-05-01 11:37:17+00:00,tinakarike,Tälle on tarvetta#etälääkäri#lääkäripula https://t.co/A0k9zXJ0kK
2016-04-30 10:17:33+00:00,Perttuah,@KaiKaasalainen @leikkonen tämä tarjoaa huikeita mahdollisuuksia myös terveydenhuoltoon. Etälääkäri sängynkulmalle tai onnettomuuspaikalle?
2016-04-28 17:30:52+00:00,talvikk,"#digitalisaatio - se vaan tapahtuu kaikkialla. Esimerkkinä #Mehiläinen, #etälääkäri ja #mobiilisovellus

https://t.co/Nze0VPgUh6"
2016-04-26 10:48:35+00:00,standardeista,Terveydenhuollon #etäpalvelut ja #telelääketiede hyötyvät #standardeista - suunnittelun apu ISO/TS 13131 #etälääkäri https://t.co/NJRSKyoS7v
2016-04-22 12:09:05+00:00,PiikaFI,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/TdQKR6xHsZ

#Lääkäri #Kela #Terveys https://t.co/2VbuiMmUKN"
2016-04-20 07:19:21+00:00,EILAERKKILA,"#lääkäriliitto suositus #etälääkäri'palvelusta. Tunnistaminen, turvallisuus, potilastiedot huomioitu. https://t.co/LCnpW8tVVE"
2016-04-02 18:36:26+00:00,SuviAnnukka,Kilpailu etävastaanotosta kiristyy  - Mediuutiset https://t.co/SRZuOpBAwG #digiaika #etävastaanotto #etälääkäri #tulevaisuus
2016-04-02 04:31:01+00:00,Rilimam,Etälääkäri oli kuilun partaalla https://t.co/sSX8VXwOmM #Digitalous käyttäjältä @KauppalehtiFi
2016-03-31 05:55:05+00:00,Paivi_Salo,"""Veimme diacorilaiset puhelimeen"" #diacor #etälääkäri #digitalist #digitalisaatio #ihmiseltäihmiselle #ilonkautta https://t.co/dR5fmlBgZD"
2016-03-27 12:57:36+00:00,Maija_Lipasti,Etälääkäri oli kuilun partaalla https://t.co/RLPpkHdyAt #Digitalous lähteestä @KauppalehtiFi
2016-03-07 12:52:32+00:00,leikkonen,Tämä on odotettu uudistus. Onnea! #apteekki #etälääkäri https://t.co/LMlsn7FEGH
2016-03-07 12:39:32+00:00,Apteekkarit,Suomalainen EMA Group avasi #etälääkäri vastaanottopisteen Vähänkyrön #apteekki yhteyteen https://t.co/HK5TPc2neb https://t.co/ecqwYQaKuH
2016-03-03 12:14:07+00:00,pvaartela,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon. https://t.co/O8XUc2JTFQ
2016-03-02 18:28:12+00:00,SVeltheim,#Etälääkäri tuli osaksi terveyspalveluja – #Kela korvaa nyt hoidon  https://t.co/VSoqgW5KNJ
2016-03-02 14:58:34+00:00,LPYry,Etälääkäripalvelu tulee osaksi arkea. #digitalisaatio #etälääkäri https://t.co/WFeQpksJav
2016-03-02 13:09:25+00:00,PiikaFI,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/NeF6Baff2F

#Lääkäri #Kela #Terveys https://t.co/xjNsszTmJ7"
2016-03-02 11:17:33+00:00,AriHeinonen,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon | Yle Uutiset | yle.fi https://t.co/PFE4OCPJyp
2016-03-02 10:20:14+00:00,Siitonen_M,Etälääkäri ja Kela-korvaus. https://t.co/Xems564MC7
2016-03-02 08:14:34+00:00,heikki_saxen,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon
#uutisvahti

https://t.co/aCm4rqBVQl"
2016-03-02 07:29:30+00:00,kaisallilja,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/XOl6uROsfp
2016-03-02 07:20:13+00:00,MNLahti,#terveydenhoito #lääkäri #etälääkäri Kotona netin kautta halvemmalla lääkäriin kuin julkisella jonottamatta https://t.co/lDxSNGSSz7
2016-03-02 07:18:50+00:00,lottawil,Mobiilina annettavista sairaanhoitopalveluista saa nyt täyden kelakorvauksen. #etälääkäri #etävastaanotto #kela https://t.co/WPu7YfQg58
2016-03-02 07:13:55+00:00,olaviholmala,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/799XBK6Hwr https://t.co/Eh6Hsp86rR
2016-03-02 06:46:24+00:00,Energiatutka,Rakentuuko etälääkäri palvelut langattomuuden ja kännykän varaan?  https://t.co/UkLT1rga0l
2016-03-02 06:14:42+00:00,Maaninkavaara,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon  https://t.co/kSyNCgZzNU https://t.co/cfbcaxYNun
2016-03-02 06:11:55+00:00,AstinusLorekeep,"Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/NO3XL09nQm

Kelan uusi linjaus vahvistaa etälääkäripalveluid…"
2016-03-02 05:55:21+00:00,Maija_Lipasti,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon | Yle Uutiset | yle.fi https://t.co/SE5bdXj06g
2016-03-02 05:54:09+00:00,YleOulu,Etälääkäri tuli osaksi terveyspalveluja. #yle #oulu  #etaelaeaekaeri https://t.co/AKEgddLks6 https://t.co/LTU7DrP6ea
2016-03-02 05:45:16+00:00,Eijala,"Hienoa! Lisää tietoa, käyttö lisääntyy ""@yleuutiset: Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa https://t.co/ba0CjZEjrh #yle"""
2016-03-02 05:38:52+00:00,yleuutiset,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon https://t.co/ZjuYrSX05p #yle
2016-03-02 05:32:27+00:00,velipelkonen,Etälääkäri tuli osaksi terveyspalveluja – Kela korvaa nyt hoidon #sote #soteuudistus @Laakariliitto  https://t.co/HkTOez5er0
2016-03-02 05:28:21+00:00,Workgoeshappy,#Etälääkäri tuli osaksi #terveyspalvelu ja – #Kela korvaa nyt hoidon  https://t.co/ORkun3abQD #Terveydenhuolto #Etävastaanotto
2016-03-01 21:34:34+00:00,ErkkiKostiainen,"Lääkäriin pääsee jo alle kympillä, lupaa @meedocfi #Kela korvaa nyt myös #etälääkäri'n vastaanoton. https://t.co/HgdTUAzgJD"
2016-03-01 13:38:13+00:00,jj_kolehmainen,#Etälääkäri'n vastaanotto Kela-korvauksen piiriin. Meedocin mukaan 40% aikuisista halukkaita hyödyntämään palvelua. https://t.co/SUpVIgW1JD
2016-02-29 18:15:13+00:00,Workgoeshappy,#Hus testaa lasten #virtuaalivastaanotto ja https://t.co/q6fqKbUeGO #Terveydenhuolto #Etälääkäri
2016-02-29 18:09:46+00:00,PaiviAllenius,"Hyvä @meedocfi! Etälääkäri 9,90e, käy. #terveysteknologia #digitalisaatio #näitälisää"
2016-02-29 17:55:01+00:00,Workgoeshappy,#Etävastaanotto #Kela -korvauksen piiriin – #kännykkälääkäri nousee Kelan silmissä livelääkärin rinnalle https://t.co/nhnFuMwNkq #Etälääkäri
2016-02-29 13:25:40+00:00,PilviRantanen,#etälääkäri ja liikkuva päivystys https://t.co/lLg1xOsjPe
2016-02-17 09:33:39+00:00,CarolaKoivisto,#etälääkäri - ratkaisu perusterveydenhuollon ongelmiin? #digisote https://t.co/8d7zhOFbxE
2016-02-12 06:41:03+00:00,leikkonen,Järkevää! Inhimillinen kontakti mielestäni myös etälääkärin vastaanotolla. Katso ohjelma studio55.fi. #etälääkäri  https://t.co/lnrbcoz8fO
2016-02-11 15:25:34+00:00,talvikk,"#etälääkäri'in? Yes, please ;) #Mehiläinen https://t.co/e4nqiQuOLO"
2016-01-30 10:20:06+00:00,simovidgren,"@JohanssonMaria9 @anterovartia @HakanenH LHKA, terveyspiste, etälääkäri, kosmetologit, annosjakelu, toimitusvarmuus vain muutama mainittuna"
2016-01-28 05:07:19+00:00,Vaisamer,"Kun kaikissa #lääkärikoulu issa ei opeteta potilaan tutkimista, onko etälääkäri heidän tuleva työ? #oppiminen https://t.co/ZH3zmYuWLY"
2016-01-15 07:21:26+00:00,ErkkiKostiainen,"Konkarilääkäri Vähänkyrön #etälääkäri 'pilotista: ""Hyvä esimerkki, näitä tarvitaan"" #apteekki #digitalisaatio  https://t.co/T5Rs0jZ9i2"
2016-01-14 12:04:27+00:00,Apteekkarit,"""Näitä tarvitaan"", sanoo konkarilääkäri #Vähäkyrö #apteekki #etälääkäri -hankkeesta 
https://t.co/j8oa0N2YqT https://t.co/bwyitvA5Cb"
2016-01-12 07:43:50+00:00,PilviRantanen,#Eksote kokeilee #etälääkäri'ä pienimmillä terveysasemilla #ehealth #etäpalvelu #esote | Yle Uutiset | yle.fi https://t.co/OVNwRfaCBg
2016-01-06 10:15:57+00:00,Lehtoruusu,.@sarisarkomaa Myös @YTHS_FIN kokeillut #etälääkäri'n konsultaatiota menestyksekkäästi: https://t.co/mw8aVrsGhA #edelläkävijä #sote
2015-12-17 10:36:08+00:00,koonposti,Mikä jottei. #etälääkäri https://t.co/aevla85iJY
2015-12-03 08:31:38+00:00,HelttiHealthy,"Heltin tj @Tilapit kertoo @KauppalehtiFi videohaastattelussa, miten #etälääkäri toimii käytännössä https://t.co/9CSM4spTPM #työterveys"
2015-11-20 14:34:57+00:00,TiinaAisla,"#etälääkäri palveluita syrjäseutujen apteekkeihin? 
https://t.co/elfmg94MJJ"
2015-11-20 06:42:54+00:00,annelijee,Heltti aamun uutisissa! #yle #yleaamu #sote #työterveys #etälääkäri @HelttiHealthy @lappitar https://t.co/U8erQALdJ2
2015-11-19 10:56:41+00:00,kpedutweets,"Etälääkäri tuodaan tilanteeseen teknisin ratkaisuin. Tämä on edessä teilläkin, ennustaa Tuomas. #terveydenhuolto #hyvinvointi #limeforum"
2015-11-13 06:01:03+00:00,Workgoeshappy,Kokeilu: #Virtuaalilääkäri hoitaa jopa mielenterveys- ja seksuaalisuuspulmat  https://t.co/vWxR5OD3ui #Terveydenhuolto #Etälääkäri
2015-11-11 07:20:23+00:00,Kainuunhva,"Apteekeilla mahdollisuus vahvaan rooliin #sote-uudistukssa, esim. syrjäseutujen #etälääkäri-yhteyksien tarjoajana https://t.co/RzhKTFpfvs"
2015-09-26 05:09:32+00:00,Workgoeshappy,Olisi jo aikakin!Syksy tuo säännöt #etälääkäri lle ja sen jälkeen ehkä? #Kela kin tekee päätöksensä korvattavuudesta http://t.co/K1grSEEnmQ
2015-09-20 10:20:09+00:00,HeikkilaP,"Suamen ensmänen etälääkäri on alottanu tyät, hän ottaa potilai vastaan iPadil. Kaikkest eniten on potilai ketä kärsii nettiriippuvuurest."
2015-08-22 16:58:13+00:00,ESSonline,Etälääkäri neuvoo Hollolassa ja Kärkölässä vaikka keskellä yötä:  http://t.co/ASIJwB1NoP
2015-07-02 05:46:03+00:00,KouvolanSanomat,Etälääkäri päivystää Jaalassa Keltakankaalta käsin http://t.co/pES4ZTokCi
2015-06-22 07:21:03+00:00,villekoiste,"Yle kerää kokemuksia etälääkäripalveluista: ""Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin?"" http://t.co/mlT2WU199M #sote #terveys"
2015-06-18 06:58:24+00:00,KirsiBrummer,#Etälääkäri't tulevat vanhustenhoitoon – 30 potilasta päivässä on lääkärin lähipäivän urakka | Yle Uutiset | yle.fi http://t.co/pYgdiVE6TO
2015-06-17 07:47:38+00:00,AstinusLorekeep,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? http://t.co/d5mqhrXICX

Toukokuussa julkaistu Aalto-yliopiston selvitys osoitti, …"
2015-06-17 07:41:53+00:00,samipkoivisto,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? http://t.co/zfhbaJdamn #yle"
2015-06-17 06:04:09+00:00,Yle_Pohjanmaa,"Säästöä syntyy, mutta korvaako #etälääkäri lähilääkärin? http://t.co/trqggKqDXO http://t.co/dzrmaF7zwH"
2015-06-17 05:41:37+00:00,kaisallilja,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? http://t.co/ZimnZouRE0"
2015-06-17 05:27:33+00:00,Hyvapahakuolema,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? | Yle Uutiset | yle.fi http://t.co/rP011LPEHC"
2015-06-17 05:19:05+00:00,BetteridgeBot,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? - Ei korvaa http://t.co/Oo2ue7XSfD -Yle"
2015-06-17 05:02:33+00:00,DigiOsallisuus,"Säästöä syntyy, mutta korvaako #etälääkäri lähilääkärin? #terveys http://t.co/JThOY9oRui"
2015-06-17 04:58:50+00:00,uutisverkkonet,"Säästöä syntyy, mutta korvaako etälääkäri lähilääkärin? http://t.co/inX0Ypj84s #uutiset"
2015-05-28 11:15:02+00:00,ODLpalvelut,Yli tuhatta kotonaan asuvaa vaasalaisvanhusta hoitaa pian etälääkäri http://t.co/scJKfMTCst #vanhustyö #lääkäri http://t.co/nZd6N4ckA2
2015-03-25 04:27:57+00:00,millahavanka,"Pienten paikkakuntien apteekkien rooli muuttunut neuvontapisteiksi
#etälääkäri http://t.co/WKkXLEM1wZ"
2015-03-03 04:35:00+00:00,itahame,Etälääkäri vähentänyt ambulanssirallia Heinolassa http://t.co/9tAlmwCrPB
2015-02-19 07:40:22+00:00,JuhaKnuuttila,Etälääkäri kuuntelee digitaalisella stetoskoopilla http://t.co/wF7Mp2knop
2015-02-19 07:14:19+00:00,mspahkal,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/7TaSGUsA25
2015-02-19 02:57:27+00:00,paivikujanpaa,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/CpPgb6ZNT0
2015-02-18 23:17:48+00:00,OutiAhonen1,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/fcdwti5O29
2015-02-18 19:46:18+00:00,velipelkonen,Etälääkäri kuuntelee digitaalisella stetoskoopilla http://t.co/F2dwzkPCvq #sote #lääkäri
2015-02-18 19:38:41+00:00,DigiOsallisuus,#Etälääkäri kuuntelee digitaalisella stetoskoopilla.  http://t.co/nfmJpcDWDp
2015-02-18 17:28:23+00:00,yletiede,Etälääkäri kuuntelee digitaalisella stetoskoopilla  http://t.co/LsQ4dSllDm
2015-02-18 17:11:42+00:00,AriHeinonen,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/O471tZCTg3
2015-02-18 16:34:29+00:00,EILAERKKILA,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/xMfpPbUOTq #Oulu pilotoi
2015-02-18 15:58:12+00:00,Workgoeshappy,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/Q7SJAm9j9k
2015-02-18 15:53:30+00:00,Muumimamma,Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/LA4rjy7SVk
2015-02-18 14:58:17+00:00,docRuotsalainen,"Pretty cool!
Etälääkäri kuuntelee digitaalisella stetoskoopilla | Yle Uutiset | yle.fi http://t.co/DdVfWMNA0E"
2015-02-18 14:31:30+00:00,YleOulu,"Etälääkäri kuuntelee digitaalisella stetoskoopilla: Digitaalinen stetoskooppi sekä iho-, nielu ja korvak... http://t.co/EdKyxomZfy #oulu"
2015-02-18 14:26:00+00:00,mattiwaananen,Etälääkäri kuuntelee digitaalisella stetoskoopilla #uutisvahti http://t.co/LXT8cw1CfZ
2015-02-18 14:18:45+00:00,uutisverkkonet,Etälääkäri kuuntelee digitaalisella stetoskoopilla http://t.co/acbivTl6rk #uutiset
2014-12-06 12:10:57+00:00,HelttiHealthy,@mattiwaananen Heltissä terveysasioista jo 80 % hoituu etäältä. Moni haluaa chatin tapaamisen sijaan. Tervetuloa tutustumaan! #etälääkäri
2014-12-06 11:02:02+00:00,mattiwaananen,"TELELÄÄKETIEDE, ETÄLÄÄKÄRI. Kokeilin teleyhteyttä kuluneella viikolla ja kyllä siitä voisi olla apua: ei tartte... http://t.co/f4rywgiz8y"
2014-11-20 19:31:57+00:00,villekoiste,"Etälääkäri+farmaseutti: 4000 potilasta-&gt;73% hoidettiin apteekissa (NetCare, Sveitsi) #SoTe http://t.co/HqLKo1B3nj http://t.co/XmZA2KuvOV"
2014-05-29 07:56:28+00:00,JarmoVtiitto,"""Luen sinua kuin avointa kirjaa"" terveystietojen osalta helpommaksi. #etälääkäri #terveys http://t.co/7L2SD1JTs9"
2014-02-24 20:13:10+00:00,SantJohanna,Voisiko #etälääkäri-#apteekki-#kioski marketissa toimia Suomessa? Konsepti= #etäyhteys lääkäriin http://t.co/KV2qyOwyV4 #sote #eTerveys
2014-02-17 11:56:08+00:00,SantJohanna,Elämme terveydenhoidon innovoinnin hautuumaassa. Suomessa ei vieläkään mahdollisuutta etäreseptien kirjoittamiseen #etälääkäri #paularisikko
2014-02-11 20:29:35+00:00,lavas,City testaa - MeeDoc etälääkäri http://t.co/CT3avsZaGr #lääkäri #etälääkäri
2014-01-17 09:55:40+00:00,TLemmetty,"Tuli etätyö, etätuki, etäkokous, etäopetus...viimein etälääkäri
Erikoislääkärit voivat siirtyä etäyhteyden päähän
http://t.co/EHrTWppUGA"
