Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2020-04-08,Schildtin_lukio,A3,"Psykologit tavoittaa joka arkipäivä klo 12-13 numerosta 050 311 8606 (Lilli) ja URLUT 050 577 2624 (Heidi) sekä viestiä laittamalla. Sovitaan etävastaanotto joko puhelimitse tai Teamsin kautta, toiveidesi mukaan.

Ethän jää huolinesi yksin –apu on lähellä! @gradia_fi https://t.co/Cd3wItcpQb",psykologki tavoittaa arkipäivä klo numeronen lilli urlut heidi viesti laittamalla sovitaan etävastaanotto puhelimitse teamsi toiveidesi mukaan ethän jäädä huolinesi yksin apu @gradia_fi _ url _,"Psychologists can be reached every weekday from 12 to 1 pm on 050 311 8606 (Lilli) and URLUT 050 577 2624 (Heidi) and by leaving a message. We will arrange a remote reception either by phone or via Teams, according to your wishes.

You won't be alone in your worries - help is close at hand! @gradia_fi https://t.co/Cd3wItcpQb",0.7296,positiivinen
2020-03-27,HkiUutiset,A3,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/i1ghjqMMrr https://t.co/Rkd3bpIKQL,etävastaanotto käyttö hus sairaaloi yksiköi _ url _ _ url _,Remote reception available in all hospitals and units in Hus https://t.co/i1ghjqMMrr https://t.co/Rkd3bpIKQL,0.0,neutraali
2020-03-27,NuUutiset,A3,Etävastaanotto käyttöön Husin kaikissa sairaaloissa ja yksiköissä https://t.co/oZQzAXImKk https://t.co/DWys68bLvJ,etävastaanotto käyttö hus sairaaloi yksiköi _ url _ _ url _,Remote reception available in all Hus hospitals and units https://t.co/oZQzAXImKk https://t.co/DWys68bLvJ,0.0,neutraali
2020-04-07,MarkoLouevuo,A3,"En muista milloin oon viimeksi laittanut kellon soimaan, mut huomen täytyy laittaa herätys klo 7.30 ku toi psyk.sair.hoitaja soittaa 8.30. En halua olla ihan unenpöpperössä, jotta keskustelusta saadaan jotain irti. Tää on eka etävastaanotto mulla, toivottavasti menee putkeen.",muistaa milloin viimeksi laittaa kello soida huon laittaa herätys klo psyk.sair.hoitaja soittaa haluta ihan unenpöpperö keskustelusta saada irti eka etävastaanotto toivottavasti mennä putkeen,"I don't remember the last time I set the clock to go off, but tomorrow I have to set the alarm at 7:30 a.m. when the psychiatrist calls at 8:30 a.m. I don't want to be completely in a dream state in order to get something out of the conversation. This is my first remote reception, I hope it goes well.",0.7171,positiivinen
2020-04-06,Anskuna,A3,"Se olisikin YTHS:n etävastaanotto keskiviikkona. Eli vielä huomenna saa olla miten haluaa. Oon nyt muutamana päivänä pahoinpidellyt mun rytmiä oikein kunnolla, ehkä huomenna olisi muutakin luvassa kuin nukkumista.",yths etävastaanotto keskiviikko vielä huomenna saada miten haluta oon nyt muutama päivä pahoinpidellä rytmä oikein kunnolla ehkä huomenna luvta nukkumi,"That would be YTHS' remote reception on Wednesday. So tomorrow you can be however you want. I've been abusing my rhythm for a few days now, maybe tomorrow there will be more than sleeping.",-0.4019,negatiivinen
2020-04-06,VideoVisit,A3,VideoVisitin ratkaisu otettiin viimeisten kahden viikon aikana käyttöön yli 20 uudella sote-toimijalla. Ja virtuaalikäynnit kasvoivat maaliskuussa yli 10 000 käynnillä. #etähoito #etävastaanotto #koronavirus #covid19finland https://t.co/xLuRnrQXUG,videovisit ratkaisu ottaa viimeinen viikko aika käyttö yli uusi sote-toimijalla virtuaalikäynni kasvaa maaliskuu yli käynni etähoito etävastaanotto koronavirus covid19finland _ url _,"Over the past two weeks, VideoVisit's solution was put into use by more than 20 new social security operators. And virtual visits increased by more than 10,000 visits in March. #remote care #remote treatment #coronavirus #covid19finland https://t.co/xLuRnrQXUG",0.8402,positiivinen
2020-04-06,LapinAMK,A3,"Lastensuojelun etävastaanotto on yksi virtuaalisen sosiaali- ja terveyspalvelukeskuksen inarilaisille tarjoamista palveluista. Hanne Lappi teki e-hyvinvointipalveluista myös opparin. #sosionomi #etätyö #lastensuojelu Lähteestä @LapsenMaailma  
https://t.co/fKmCLPsGNh",lastensuojelu etävastaanotto virtuaalinen sosiaali terveyspalvelukeskuknen inarilaisille tarjoamista palvelu hanne lappi tehdä e-hyvinvointipalveluista myös oppari sosionomi etätyö lastensuojelu lähteestä @lapsenmaailma _ url _,"Child welfare remote reception is one of the services offered to the people of Inari by the virtual social and health service center. Hanne Lappi also made e-wellness services a guide. #sosionomi #remotework #childcare From the source @LapsenMaailma
https://t.co/fKmCLPsGNh",0.0,neutraali
2020-04-05,tainanykanen,A3,”10 years of change in one week”. Miten #etävastaanotto on teillä toiminut? Mitä sovelluksia käytetään? Miten toimivat Terveyskylän ja Apotissa Maisan videovastaanot? Onko perinteinen ennalta-aikataulutettu listavastaanotto korvattu ketterämmin? https://t.co/5tkQLXZtoh,years of change week miten etävastaanotto toimia sovelluksi käyttää miten toimia terveyskylä apoti maisa videovastaato perinteinen ennalta-aikataulutettu listavastaanotto korvata ketterämmin _ url _,"""10 years of change in one week"". How has #remote reception worked for you? What applications are used? How do Maisa's video reception desks work in Terveykylä and Apot? Has the traditional pre-scheduled list reception been replaced by something more agile? https://t.co/5tkQLXZtoh",0.0,neutraali
2020-04-04,BollstromSari,A3,"Etävastaanotot on todettu toimiviksi myös terapia- ja työnohjaustapaamisiin. Jotain hyvää tullut tämän COVID-19 myötä, kun jouduttu kokeilemaan/opiskelemaan uusia toimintatapoja.#etävastaanotto #uudenoppimista… https://t.co/baB1XnTiq1",etävastaanotot todeta toimiviksi myös terapia työnohjaustapaamisi hyvä tulla covid-19 joutua kokeilla opiskella uusi toimintatapoja.#etävastaanotto uudenoppimista _ url _,"Remote receptions have also been found to work for therapy and job guidance meetings. Something good came with this COVID-19, when I had to try/learn new ways of doing things. #etävastaanotto #uudenoppimista… https://t.co/baB1XnTiq1",0.4404,positiivinen
2020-04-04,arilanamaki,A3,Parviäly voisi suunnitella ja toteuttaa julkiselle perusterveydenhuollolle etävastaanotto järjestelmän ASAP kaikkien käyttöön Otetaan digiloikka Toimivia ratkaisuja löytyy ja jollain tasolla näitä on jo toki julkisella käytössä Ehkä mallia ja ideoita @Lahi_Tapiola #terveyshelppi,parviäly suunnitella toteuttaa julkinen perusterveydenhuollolle etävastaanotto järjestelmä asap käyttö otetaan digiloikka toimiva ratkaisu löytyä taso jo toki julkinen käyttö ehkä malli idea @lahi_tapiola terveyshelppi,Parviäly could plan and implement a remote reception system for public primary health care ASAP Let's take the digital leap There are working solutions and to some extent these are already in public use Maybe a model and ideas @Lahi_Tapiola #terveyshelppi,0.5994,positiivinen
2020-04-03,LindusQ,A3,"Menin 21:00 nukkumaan ja heräsin 23.30 syömään. Kello 01:30 ja mietin täs semi pirteenä et pitäiskö huolestua tästä rytmistä, mut toisaalt ihan sama. Nään kuitenki päivänvaloa joka päivä ja ehin käydä ulkona💪ainoo vaa et sh:n etävastaanotto ma aamulla klo 10 #envoihyvin",mennä nukkua herätä syödä kello miettiä täs semi pirteenä pitäiskö huolestua rytmistä toisaala ihan nään kuitenki päivänvalo päivä ehin käydä ulkona_emoji_ainoo vaan sh:n etävastaanotto aamu klo envoihyvi,"I went to bed at 21:00 and woke up at 23:30 to eat. It's 1:30 a.m. and I'm wondering if I shouldn't worry about this rhythm, but otherwise it's the same. However, I see daylight every day and I don't go outside 💪the only thing is the remote reception of Sh at 10 a.m. #envoihyvin",0.1786,neutraali
2020-04-03,VideoVisit,A3,"Pohjois-Savon alueella on otettu käyttöön VideoVisitin ja @IstekkiOy toimittama maakunnallinen etävastaanottoratkaisu, kun @KYS_Sairaala ja Kysteri käynnistävät etävastaanoton osana potilaan hoitoa.

https://t.co/hn9Yg7VYdp

#etävastaanotto #etähoito #kys #covid19 #covid19fin",pohjois-savon alue ottaa käyttö videovisit @istekkioy toimittada maakunnallinen etävastaanottoratkaisu @kys_sairaala kysteri käynnistävät etävastaanoto osa potilas hoito _ url _ etävastaanotto etähoito kys covid19 covid19f,"A provincial remote reception solution provided by VideoVisit and @IstekkiOy has been implemented in the North Savo region, when @KYS_Sairaala and Kysteri start remote reception as part of patient care.

https://t.co/hn9Yg7VYdp

#eltävastaanotto #eltähoito #kys #covid19 #covid19fin",0.6705,positiivinen
2020-04-03,EevaAhdekivi,A3,"@IhoVille @KatiGemini @Terveystalo Etävastaanotto pelittää hienosti. Kuvittelen mielessäni miten lääkäri siellä toisessa päässä hoitaa 5 potilasta yhtaikaa, vähän kuin Gasparov pelaisi monta shakkipeliä eri laudoilla. 
Hommat hoituu, pari reseptiä uusittu. Chapeau.",@ihoville @katigemini @terveystalo etävastaanotto pelittää hienosti kuvittella mielessäni miten lääkäri siellä toinen pää hoitaa potilas yhtaikaa vähän gasparov pelaa shakkipeli eri lauda hommat hoitua resepti uusita chapeau,"@IhoVille @KatiGemini @Terveystalo Remote reception works great. I imagine in my mind how the doctor at the other end treats 5 patients at the same time, a bit like Gasparov playing many chess games on different boards.
The work is done, a couple of recipes have been renewed. Cheers.",0.8885,positiivinen
2020-04-03,Movendos,A3,Radikaaleja muutoksia on tapahtunut. Onneksi monet järjestöt ja kuntoutustahot ovat ottaneet käyttöön etävastaanotto- ja etävalmennuspalveluja. Näin monet kohtaamista ja tukea vaativat tärkeät toiminnot voivat jatkua ammattilaisen ja asiakkaan välillä. @SOSTE10 #korona,radikaaleja muutos tapahtua onneksi järjestö kuntoutustaho ottaa käyttö etävastaanotto etävalmennuspalvelu näin kohtaamista tuki vaatia tärkeä toiminno jatkua ammattilaisen asiakkaka @soste10 koro,"Radical changes have taken place. Fortunately, many organizations and rehabilitation agencies have introduced remote reception and remote coaching services. In this way, many important activities that require meeting and support can continue between the professional and the client. @SOSTE10 #corona",0.5423,positiivinen
2020-04-03,verdigrisette,A3,"Minä: Työpsykologin etävastaanotto ois kyl kivempi ilman tätä remonttimekkalaa seinäni takana.
Universumi: Toiveesi on kuultu! Tapaaminen siirtyy hamaan koronalomautuksen jälkeiseen aikaan. Pärjäile, pus!

🙃🙃🙃",työpsykolog etävastaanotto kyllä kivempi remonttimekkala seinäni universumi toiveesi kuulla tapaaminen siirtyä hama koronalomautus jälkeinen aika pärjäile pus _ emoji__emoji__emoji _,"Me: The work psychologist's remote reception would be harder without this renovation mess Behind my wall.
Universe: Your wish has been heard! The meeting will be moved to the time after the corona holiday. Come on, pus!

🙃🙃🙃",0.796,positiivinen
2020-04-03,medixinecom,A3,"Asiakkaamme lisäävät voimakkaasti etäratkaisujen käyttöä taatakseen pelvelujensa laadukkaan saatavuuden koronaepidemian aikana. YTHS raportoi juuri videovastaanottomme käytön 20-kertaistuneen muutamassa viikossa.

https://t.co/fIbJVdpYjf

#COVID19FI #sote #etävastaanotto",asiakkaamme lisätä voimakkaasti etäratkaisujen käyttö taataknen pelveluje laadukka saatavuus koronaepidemia aika yths raportoida juuri videovastaanottomme käyttö 20-kertaistuneen viikko _ url _ sote etävastaanotto,"Our customers strongly increase the use of remote solutions to guarantee high-quality availability of their services during the corona epidemic. YTHS just reported a 20-fold increase in the use of our video reception in a few weeks.

https://t.co/fIbJVdpYjf

#COVID19FI #sote #remote reception",0.8126,positiivinen
2020-04-03,EILAERKKILA,A3,Juuri kopioitu ja office kääntäjällä pikakäännetty ja siitä omaa ohjetta vääntämään. #etävastaanotto,juuri kopioida kääntäjällä pikakäännetä oma ohje vääntämään etävastaanotto,Just copied and quick-translated with the office translator and to twist your own instructions from it. #remote reception,0.0,neutraali
2020-04-03,librainrot,A3,"mulla on klo 9 ""etävastaanotto"" mun lääkärin ja psykologin kaa ja makaan viel sängys puolalasti ja olotila on: https://t.co/rFCzb0aYVT",klo etävastaanotto lääkäri psykoloki makaan sängys puolalasti olotila _ url _,"I have a ""remote appointment"" at 9 o'clock with my doctor and psychologist, and I'm still lying on the bed and my mood is: https://t.co/rFCzb0aYVT",-0.5267,negatiivinen
2020-04-02,TuuliSoini,A3,Pandemian aikana myös tavalliset gynekologiset vaivat vaativat oikea-aikaista hoitoa. Moni asia hoituu turvallisesti etänä!📞📱#Gynekologi #Etävastaanotto ⁦@MehilainenOy⁩ Etävastaanotto puhelimitse | Mehiläinen https://t.co/LtlNRhzU95,pandemia aika myös tavallinen gynekologiset vaia vaatia oikea-aikaista hoito asia hoitua turvallisesti etänä!_emoji__emoji_#gynekologi etävastaanotto ⁦@mehilainenoy⁩ etävastaanotto puhelimitse mehiläinen _ url _,"During a pandemic, even ordinary gynecological problems require timely treatment. Many things are handled safely remotely!📞📱#Gynekologist #Etävastaanotto @MehilainenOy Remote appointment by phone | Bee https://t.co/LtlNRhzU95",0.2003,neutraali
2020-04-02,RonkaRnk,A3,Etäajalla päästään hyvin eteenpäin oireiden selvittelyssä ja jopa aloitettua hoitokin #urologi #naisurologi #andrologi #seksuaalilääketieteenasiantuntija #lääkärikeskusaava #aava #etäaika #etävastaanotto #suojaaitseäsi #pysykotona,etäajalla päästä hyvin eteenpäin oire selvittelky jopa aloitettu hoitokki urologi naisurologi andrologi seksuaalilääketieteenasiantuntija lääkärikeskusaava aava etäaika etävastaanotto suojaaitseäsi pysykoto,"In remote time, we can make good progress in clarifying the symptoms and even the treatment that has already started #urologist #female urologist #andrologist #seksuaalilääketieteenasiantuntija #lääkärikeskusaava #aava #etäaika #etävastaanotto #suojaaitseäsi #pysykotona",0.6908,positiivinen
2020-04-02,AnnetteKainu,A3,"#Korona muuttaa työtapoja terveydenhuollossakin: #Terveystalossa etäasioinnista on tulossa normaalikäytäntö - tärkeitä havaintoja myös #pitkäaikaissairaus hoidosta. Samalla #etävastaanotto lisääntyminen muuttaa #ammattilaisten työtä pysyvästi #digiloikka 

https://t.co/RL8TIAh44N",korona muuttaa työtapo terveydenhuollossa terveystalo etäasioinninen tulla normaalikäytäntö tärkeä havainto myös pitkäaikaissairaus hoito samalla etävastaanotto lisääntyminen muuttaa ammattilainen työ pysyvästi digiloikka _ url _,"#Corona is changing working methods in health care as well: Remote business is becoming a normal practice at #Terveystalo - important observations also about #long-term illness treatment. At the same time, the increase in #remote reception will permanently change the work of #professionals #digiloikka

https://t.co/RL8TIAh44N",0.6908,positiivinen
2020-04-02,AnnetteKainu,A3,#mielenterveys syyt aiheuttavat lisääntyvästi poissaoloja ja pitkittyviä #työkyky ongelmia. Merkittävä elämänlaadun lasku koskettaa myös perheitä. #koronafi epidemia vaikeuttaa tilannetta - apua matalalla kynnyksellä #etävastaanotto #Terveystalo https://t.co/1nfJiHK4Wt,mielenterveys syy aiheuttaa lisääntyvästi poissaola pitkittyvä työkyky ongelma merkittävä elämänlaatu lasku koskettaa myös perhe koronafi epidema vaikeuttaa tilanne apu matala kynnys etävastaanotto terveystalo _ url _,#mental health reasons are increasingly causing absenteeism and prolonged #ability to work problems. The significant decline in the quality of life also affects families. #koronafi epidemic complicates the situation - help at a low threshold #remote reception #Terveystalo https://t.co/1nfJiHK4Wt,0.25,neutraali
